label,script,command,result,elapsed_ms,ok,notok,total,plan_total
full-oracle-fd46d208-wave-1,t6417-merge-ours-theirs.sh,t6417-merge-ours-theirs.sh,PASS,1465,7,0,7,7
full-oracle-fd46d208-wave-1,t6426-merge-skip-unneeded-updates.sh,t6426-merge-skip-unneeded-updates.sh,PASS,4340,13,0,13,13
full-oracle-fd46d208-wave-1,t6434-merge-recursive-rename-options.sh,t6434-merge-recursive-rename-options.sh,PASS,2468,27,0,27,27
full-oracle-fd46d208-wave-1,t6600-test-reach.sh,t6600-test-reach.sh,PASS,11569,53,0,53,53
full-oracle-fd46d208-wave-1,t7007-show.sh,t7007-show.sh,PASS,1278,18,0,18,18
full-oracle-fd46d208-wave-1,t7061-wtstatus-ignore.sh,t7061-wtstatus-ignore.sh,PASS,1119,25,0,25,25
full-oracle-fd46d208-wave-1,t7105-reset-patch.sh,t7105-reset-patch.sh,PASS,1412,13,0,13,13
full-oracle-fd46d208-wave-1,t7300-clean.sh,t7300-clean.sh,PASS,2767,53,2,55,55
full-oracle-fd46d208-wave-1,t7408-submodule-reference.sh,t7408-submodule-reference.sh,PASS,6188,16,0,16,16
full-oracle-fd46d208-wave-1,t7418-submodule-sparse-gitmodules.sh,t7418-submodule-sparse-gitmodules.sh,PASS,2631,9,0,9,9
full-oracle-fd46d208-wave-1,t7426-submodule-get-default-remote.sh,t7426-submodule-get-default-remote.sh,PASS,2121,15,0,15,15
full-oracle-fd46d208-wave-1,t7506-status-submodule.sh,t7506-status-submodule.sh,PASS,3945,40,0,40,40
full-oracle-fd46d208-wave-1,t7514-commit-patch.sh,t7514-commit-patch.sh,PASS,461,3,0,3,3
full-oracle-fd46d208-wave-1,t7524-commit-summary.sh,t7524-commit-summary.sh,PASS,426,2,0,2,2
full-oracle-fd46d208-wave-1,t7604-merge-custom-message.sh,t7604-merge-custom-message.sh,PASS,835,8,0,8,8
full-oracle-fd46d208-wave-1,t7612-merge-verify-signatures.sh,t7612-merge-verify-signatures.sh,PASS,357,16,0,16,16
full-oracle-fd46d208-wave-1,t7800-difftool.sh,t7800-difftool.sh,PASS,18222,95,0,95,95
full-oracle-fd46d208-wave-1,t7817-grep-sparse-checkout.sh,t7817-grep-sparse-checkout.sh,PASS,1294,8,0,8,8
