label,script,command,result,elapsed_ms,ok,notok,total,plan_total
full-sley-e8246fed-wave-2,t6002-rev-list-bisect.sh,t6002-rev-list-bisect.sh,PASS,3029,53,0,53,53
full-sley-e8246fed-wave-2,t6010-merge-base.sh,t6010-merge-base.sh,PASS,2679,12,0,12,12
full-sley-e8246fed-wave-2,t6019-rev-list-ancestry-path.sh,t6019-rev-list-ancestry-path.sh,FAIL,986,11,7,18,18
full-sley-e8246fed-wave-2,t6060-merge-index.sh,t6060-merge-index.sh,PASS,573,7,0,7,7
full-sley-e8246fed-wave-2,t6114-keep-packs.sh,t6114-keep-packs.sh,PASS,452,3,0,3,3
full-sley-e8246fed-wave-2,t6135-pathspec-with-attrs.sh,t6135-pathspec-with-attrs.sh,FAIL,1122,30,7,37,37
full-sley-e8246fed-wave-2,t6401-merge-criss-cross.sh,t6401-merge-criss-cross.sh,PASS,429,4,0,4,4
full-sley-e8246fed-wave-2,t6409-merge-subtree.sh,t6409-merge-subtree.sh,FAIL,795,7,5,12,12
full-sley-e8246fed-wave-2,t6418-merge-text-auto.sh,t6418-merge-text-auto.sh,FAIL,1039,5,6,11,11
full-sley-e8246fed-wave-2,t6427-diff3-conflict-markers.sh,t6427-diff3-conflict-markers.sh,PASS,1231,9,0,9,9
full-sley-e8246fed-wave-2,t6435-merge-sparse.sh,t6435-merge-sparse.sh,PASS,434,6,0,6,6
full-sley-e8246fed-wave-2,t6601-path-walk.sh,t6601-path-walk.sh,PASS,3969,36,0,36,36
full-sley-e8246fed-wave-2,t7008-filter-branch-null-sha1.sh,t7008-filter-branch-null-sha1.sh,FAIL,1457,3,3,6,6
full-sley-e8246fed-wave-2,t7062-wtstatus-ignorecase.sh,t7062-wtstatus-ignorecase.sh,PASS,271,1,0,1,1
full-sley-e8246fed-wave-2,t7106-reset-unborn-branch.sh,t7106-reset-unborn-branch.sh,FAIL,409,5,2,7,7
full-sley-e8246fed-wave-2,t7301-clean-interactive.sh,t7301-clean-interactive.sh,PASS,589,23,0,23,23
full-sley-e8246fed-wave-2,t7409-submodule-detached-work-tree.sh,t7409-submodule-detached-work-tree.sh,PASS,810,3,0,3,3
full-sley-e8246fed-wave-2,t7419-submodule-set-branch.sh,t7419-submodule-set-branch.sh,PASS,922,9,0,9,9
full-sley-e8246fed-wave-2,t7450-bad-git-dotfiles.sh,t7450-bad-git-dotfiles.sh,FAIL,2318,47,3,50,50
full-sley-e8246fed-wave-2,t7507-commit-verbose.sh,t7507-commit-verbose.sh,PASS,2003,45,0,45,45
full-sley-e8246fed-wave-2,t7515-status-symlinks.sh,t7515-status-symlinks.sh,PASS,373,3,0,3,3
full-sley-e8246fed-wave-2,t7525-status-rename.sh,t7525-status-rename.sh,PASS,538,15,0,15,15
full-sley-e8246fed-wave-2,t7605-merge-resolve.sh,t7605-merge-resolve.sh,PASS,581,4,0,4,4
full-sley-e8246fed-wave-2,t7614-merge-signoff.sh,t7614-merge-signoff.sh,PASS,550,4,0,4,4
full-sley-e8246fed-wave-2,t7810-grep.sh,t7810-grep.sh,PASS,5091,264,0,264,264
full-sley-e8246fed-wave-2,t7900-maintenance.sh,t7900-maintenance.sh,FAIL,7677,71,4,75,75
full-sley-e8246fed-wave-2,t8008-blame-formats.sh,t8008-blame-formats.sh,PASS,400,5,0,5,5
full-sley-e8246fed-wave-2,t8020-last-modified.sh,t8020-last-modified.sh,PASS,1960,28,0,28,28
full-sley-e8246fed-wave-2,t9303-fast-import-compression.sh,t9303-fast-import-compression.sh,FAIL,761,8,8,16,16
full-sley-e8246fed-wave-2,t9902-completion.sh,t9902-completion.sh,FAIL,8510,258,5,263,263
full-sley-e8246fed-wave-3,t0002-gitfile.sh,t0002-gitfile.sh,PASS,699,14,0,14,14
full-sley-e8246fed-wave-3,t0010-racy-git.sh,t0010-racy-git.sh,PASS,5552,10,0,10,10
full-sley-e8246fed-wave-3,t0021-conversion.sh,t0021-conversion.sh,FAIL,6574,42,1,43,43
full-sley-e8246fed-wave-3,t0029-core-unsetenvvars.sh,t0029-core-unsetenvvars.sh,SKIP,256,0,0,0,0
full-sley-e8246fed-wave-3,t0050-filesystem.sh,t0050-filesystem.sh,FAIL,822,7,6,13,13
full-sley-e8246fed-wave-3,t0066-dir-iterator.sh,t0066-dir-iterator.sh,PASS,555,10,0,10,10
