label,script,command,result,elapsed_ms,ok,notok,total,plan_total
full-oracle-6d144c6c-wave-2,t5602-clone-remote-exec.sh,t5602-clone-remote-exec.sh,PASS,453,3,0,3,3
full-oracle-6d144c6c-wave-2,t5611-clone-config.sh,t5611-clone-config.sh,PASS,1010,13,0,13,13
full-oracle-6d144c6c-wave-2,t5619-clone-local-ambiguous-transport.sh,t5619-clone-local-ambiguous-transport.sh,PASS,1271,2,0,2,2
full-oracle-6d144c6c-wave-2,t5705-session-id-in-capabilities.sh,t5705-session-id-in-capabilities.sh,PASS,2515,17,0,17,17
full-oracle-6d144c6c-wave-2,t5811-proto-disable-git.sh,t5811-proto-disable-git.sh,PASS,1122,26,0,26,26
full-oracle-6d144c6c-wave-2,t6002-rev-list-bisect.sh,t6002-rev-list-bisect.sh,PASS,3022,53,0,53,53
full-oracle-6d144c6c-wave-2,t6010-merge-base.sh,t6010-merge-base.sh,PASS,2751,12,0,12,12
full-oracle-6d144c6c-wave-2,t6019-rev-list-ancestry-path.sh,t6019-rev-list-ancestry-path.sh,PASS,1106,18,0,18,18
full-oracle-6d144c6c-wave-2,t6060-merge-index.sh,t6060-merge-index.sh,PASS,868,7,0,7,7
full-oracle-6d144c6c-wave-2,t6114-keep-packs.sh,t6114-keep-packs.sh,PASS,437,3,0,3,3
full-oracle-6d144c6c-wave-2,t6135-pathspec-with-attrs.sh,t6135-pathspec-with-attrs.sh,PASS,1062,37,0,37,37
full-oracle-6d144c6c-wave-2,t6401-merge-criss-cross.sh,t6401-merge-criss-cross.sh,PASS,649,4,0,4,4
full-oracle-6d144c6c-wave-2,t6409-merge-subtree.sh,t6409-merge-subtree.sh,PASS,1155,12,0,12,12
full-oracle-6d144c6c-wave-2,t6418-merge-text-auto.sh,t6418-merge-text-auto.sh,PASS,1278,11,0,11,11
full-oracle-6d144c6c-wave-2,t6427-diff3-conflict-markers.sh,t6427-diff3-conflict-markers.sh,PASS,1264,9,0,9,9
full-oracle-6d144c6c-wave-2,t6435-merge-sparse.sh,t6435-merge-sparse.sh,PASS,392,6,0,6,6
full-oracle-6d144c6c-wave-2,t6601-path-walk.sh,t6601-path-walk.sh,PASS,3804,36,0,36,36
full-oracle-6d144c6c-wave-2,t7008-filter-branch-null-sha1.sh,t7008-filter-branch-null-sha1.sh,PASS,1666,6,0,6,6
full-oracle-6d144c6c-wave-2,t7062-wtstatus-ignorecase.sh,t7062-wtstatus-ignorecase.sh,PASS,227,1,0,1,1
full-oracle-6d144c6c-wave-2,t7106-reset-unborn-branch.sh,t7106-reset-unborn-branch.sh,PASS,348,7,0,7,7
full-oracle-6d144c6c-wave-2,t7301-clean-interactive.sh,t7301-clean-interactive.sh,PASS,554,23,0,23,23
full-oracle-6d144c6c-wave-2,t7409-submodule-detached-work-tree.sh,t7409-submodule-detached-work-tree.sh,PASS,1318,3,0,3,3
full-oracle-6d144c6c-wave-2,t7419-submodule-set-branch.sh,t7419-submodule-set-branch.sh,PASS,2293,9,0,9,9
full-oracle-6d144c6c-wave-2,t7450-bad-git-dotfiles.sh,t7450-bad-git-dotfiles.sh,PASS,4152,50,0,50,50
full-oracle-6d144c6c-wave-2,t7507-commit-verbose.sh,t7507-commit-verbose.sh,PASS,2273,45,0,45,45
full-oracle-6d144c6c-wave-2,t7515-status-symlinks.sh,t7515-status-symlinks.sh,PASS,347,3,0,3,3
full-oracle-6d144c6c-wave-2,t7525-status-rename.sh,t7525-status-rename.sh,PASS,476,15,0,15,15
full-oracle-6d144c6c-wave-2,t7605-merge-resolve.sh,t7605-merge-resolve.sh,PASS,781,4,0,4,4
full-oracle-6d144c6c-wave-2,t7614-merge-signoff.sh,t7614-merge-signoff.sh,PASS,566,4,0,4,4
full-oracle-6d144c6c-wave-2,t7810-grep.sh,t7810-grep.sh,PASS,5289,264,0,264,264
full-oracle-6d144c6c-wave-2,t7900-maintenance.sh,t7900-maintenance.sh,PASS,9643,75,0,75,75
full-oracle-6d144c6c-wave-2,t8008-blame-formats.sh,t8008-blame-formats.sh,PASS,349,5,0,5,5
full-oracle-6d144c6c-wave-2,t8020-last-modified.sh,t8020-last-modified.sh,PASS,1886,28,0,28,28
full-oracle-6d144c6c-wave-2,t9303-fast-import-compression.sh,t9303-fast-import-compression.sh,PASS,908,16,0,16,16
